sourceTypeModelYearID,sourceTypeID,modelYearID,fuelTypeID,engTechID,regClassID,stmyFuelEngFraction,stmyFraction
612024,61,2024,9,30,46,0.05953794568510624,0.0003330878463011694
612024,61,2024,9,30,47,0.9404620543148938,0.005261459336479665
612024,61,2024,9,40,46,0,0
612024,61,2024,9,40,47,1,0
612025,61,2025,1,1,46,0,0
612025,61,2025,1,1,47,1,0
612025,61,2025,2,1,46,0.05902465232818802,0.05778662598706495
612025,61,2025,2,1,47,0.940975347671812,0.9212386407059193
612025,61,2025,2,1,49,0,0
612025,61,2025,3,1,47,1,0.006316712519257681
612025,61,2025,9,30,46,0.10225084520982151,0.0014987950146514168
612025,61,2025,9,30,47,0.8977491547901785,0.013159225773106853
612025,61,2025,9,40,46,0,0
612025,61,2025,9,40,47,1,0
612026,61,2026,1,1,46,0,0
612026,61,2026,1,1,47,1,0
612026,61,2026,2,1,46,0.05968508475774531,0.05806505961705332
612026,61,2026,2,1,47,0.9403149152422546,0.9147920595900739
612026,61,2026,2,1,49,0,0
612026,61,2026,3,1,47,1,0.006068632717290812
612026,61,2026,9,30,46,0.10292658325599481,0.0021691003491088774
612026,61,2026,9,30,47,0.8970734167440052,0.018905147726473105
612026,61,2026,9,40,46,0,0
612026,61,2026,9,40,47,1,0
612027,61,2027,1,1,46,0,0
612027,61,2027,1,1,47,1,0
612027,61,2027,2,1,46,0.06004512310522326,0.05764793842819728
612027,61,2027,2,1,47,0.9399548768947767,0.9024290078239547
612027,61,2027,2,1,49,0,0
612027,61,2027,3,1,47,1,0.005674220678627004
612027,61,2027,9,30,46,0.10220690730065667,0.0035004673066615193
612027,61,2027,9,30,47,0.8977930926993433,0.03074836576255932
612027,61,2027,9,40,46,0,0
612027,61,2027,9,40,47,1,0
612028,61,2028,1,1,46,0,0
612028,61,2028,1,1,47,1,0
612028,61,2028,2,1,46,0.058114969563361915,0.05417378547756805
612028,61,2028,2,1,47,0.9418850304366381,0.8780091939612004
612028,61,2028,2,1,49,0,0
612028,61,2028,3,1,47,1,0.005263129522142304
612028,61,2028,9,30,46,0.1263387917081303,0.007902983010520552
612028,61,2028,9,30,47,0.8736612082918698,0.05465090802856852
612028,61,2028,9,40,46,0,0
612028,61,2028,9,40,47,1,0
612029,61,2029,1,1,46,0,0
612029,61,2029,1,1,47,1,0
612029,61,2029,2,1,46,0.058598755193368865,0.05233831687487201
612029,61,2029,2,1,47,0.9414012448066311,0.840825995270699
612029,61,2029,2,1,49,0,0
612029,61,2029,3,1,47,1,0.004766543120993885
612029,61,2029,9,30,46,0.10413112368964134,0.010628574735133223
612029,61,2029,9,30,47,0.8958688763103587,0.09144056999830177
612029,61,2029,9,40,46,0,0
612029,61,2029,9,40,47,1,0
612030,61,2030,1,1,46,0,0
612030,61,2030,1,1,47,1,0
612030,61,2030,2,1,46,0.06797689415791303,0.055919352535216765
612030,61,2030,2,1,47,0.932023105842087,0.7667035876260958
612030,61,2030,2,1,49,0,0
612030,61,2030,3,1,47,1,0.004113432333118389
612030,61,2030,9,30,46,0.04356462355951252,0.0075321539901440915
612030,61,2030,9,30,47,0.9564353764404875,0.16536395699896173
612030,61,2030,9,40,46,1,0.00036751651646303024
612030,61,2030,9,40,47,0,0
612031,61,2031,1,1,46,0,0
612031,61,2031,1,1,47,1,0
612031,61,2031,2,1,46,0.07450707447232763,0.0513589482046524
612031,61,2031,2,1,47,0.9254929255276725,0.637957449847286
612031,61,2031,2,1,49,0,0
612031,61,2031,3,1,47,1,0.003409202558438168
612031,61,2031,9,30,46,0.03621707789854537,0.010744121278446131
612031,61,2031,9,30,47,0.9637829221014546,0.2859148556976522
612031,61,2031,9,40,46,0.23762649604662253,0.0025225056321807886
612031,61,2031,9,40,47,0.7623735039533776,0.008092916781344472
612032,61,2032,1,1,46,0,0
612032,61,2032,1,1,47,1,0
612032,61,2032,2,1,46,0.08390987984314867,0.04665465985832944
612032,61,2032,2,1,47,0.9160901201568514,0.5093544769148398
612032,61,2032,2,1,49,0,0
612032,61,2032,3,1,47,1,0.0027934441227863136
612032,61,2032,9,30,46,0.03338165305436556,0.014030152902826753
612032,61,2032,9,30,47,0.9666183469456344,0.4062651775883614
612032,61,2032,9,40,46,0.22628889740141886,0.004729910585590027
612032,61,2032,9,40,47,0.7737111025985811,0.016172178027266372
612033,61,2033,1,1,46,0,0
612033,61,2033,1,1,47,1,0
612033,61,2033,2,1,46,0.08488294916102293,0.04719502076933949
612033,61,2033,2,1,47,0.9151170508389771,0.5088061695263765
612033,61,2033,2,1,49,0,0
612033,61,2033,3,1,47,1,0.0029265672462312087
612033,61,2033,9,30,46,0.03378169476554149,0.014192652130711024
612033,61,2033,9,30,47,0.9662183052344585,0.4059358295577809
612033,61,2033,9,40,46,0.22845434188553027,0.004784693083218058
612033,61,2033,9,40,47,0.7715456581144697,0.016159067686343
612034,61,2034,1,1,46,0,0
612034,61,2034,1,1,47,1,0
612034,61,2034,2,1,46,0.08588770809465697,0.04775014250372795
612034,61,2034,2,1,47,0.9141122919053429,0.5082100008395133
612034,61,2034,2,1,49,0,0
612034,61,2034,3,1,47,1,0.003096210245184994
612034,61,2034,9,30,46,0.03419299527278564,0.014359590285159103
612034,61,2034,9,30,47,0.9658070047272144,0.40559748485847325
612034,61,2034,9,40,46,0.23066998370849343,0.004840972052473179
612034,61,2034,9,40,47,0.7693300162915067,0.016145599215468223
612035,61,2035,1,1,46,0,0
612035,61,2035,1,1,47,1,0
612035,61,2035,2,1,46,0.0868816527636271,0.04829817404668706
612035,61,2035,2,1,47,0.913118347236373,0.5076094601932896
612035,61,2035,2,1,49,0,0
612035,61,2035,3,1,47,1,0.003275672925304409
612035,61,2035,9,30,46,0.03459937199351483,0.014524396252379454
612035,61,2035,9,30,47,0.9654006280064852,0.40526346160532534
612035,61,2035,9,40,46,0.23284847753940707,0.004896532208825209
612035,61,2035,9,40,47,0.7671515224605929,0.01613230276818908
612036,61,2036,1,1,46,0,0
612036,61,2036,1,1,47,1,0
612036,61,2036,2,1,46,0.08793737998197124,0.04888049709206966
612036,61,2036,2,1,47,0.9120626200180287,0.5069752391385418
612036,61,2036,2,1,49,0,0
612036,61,2036,3,1,47,1,0.0034624682675804715
612036,61,2036,9,30,46,0.035031535740057136,0.014699514480448561
612036,61,2036,9,30,47,0.9649684642599429,0.40490853780486036
612036,61,2036,9,40,46,0.23515370913188513,0.0049555688826526875
612036,61,2036,9,40,47,0.7648462908681148,0.0161181743338465
612037,61,2037,1,1,46,0,0
612037,61,2037,1,1,47,1,0
612037,61,2037,2,1,46,0.08898939198100347,0.049459657531977744
612037,61,2037,2,1,47,0.9110106080189965,0.5063330772080896
612037,61,2037,2,1,49,0,0
612037,61,2037,3,1,47,1,0.0036596344615321694
612037,61,2037,9,30,46,0.03546171991503718,0.014873681638709989
612037,61,2037,9,30,47,0.9645382800849628,0.40455554160105045
612037,61,2037,9,40,46,0.23743669656281202,0.005014284927390653
612037,61,2037,9,40,47,0.762563303437188,0.016104122631249565
612038,61,2038,1,1,46,0,0
612038,61,2038,1,1,47,1,0
612038,61,2038,2,1,46,0.09006606629205823,0.05005199664383785
612038,61,2038,2,1,47,0.9099339337079417,0.5056733581366595
612038,61,2038,2,1,49,0,0
612038,61,2038,3,1,47,1,0.003864232013643506
612038,61,2038,9,30,46,0.03590207244921596,0.015051811933410621
612038,61,2038,9,30,47,0.964097927550784,0.4041945130441138
612038,61,2038,9,40,46,0.23976166553568454,0.005074337043169736
612038,61,2038,9,40,47,0.7602383344643154,0.0160897511851651
612039,61,2039,1,1,46,0,0
612039,61,2039,1,1,47,1,0
612039,61,2039,2,1,46,0.09113146586788333,0.050637209779761175
612039,61,2039,2,1,47,0.9088685341321167,0.5050129084041362
612039,61,2039,2,1,49,0,0
612039,61,2039,3,1,47,1,0.004075035443544184
612039,61,2039,9,30,46,0.03633750491014815,0.015227799279640969
612039,61,2039,9,30,47,0.9636624950898519,0.40383782774386523
612039,61,2039,9,40,46,0.24204882950559056,0.005133666718165445
612039,61,2039,9,40,47,0.7579511704944094,0.016075552630886905
612040,61,2040,1,1,46,0,0
612040,61,2040,1,1,47,1,0
612040,61,2040,2,1,46,0.09221893830307185,0.05123362188740308
612040,61,2040,2,1,47,0.9077810616969281,0.504331458671505
612040,61,2040,2,1,49,0,0
612040,61,2040,3,1,47,1,0.004298234185931385
612040,61,2040,9,30,46,0.03678165658254197,0.015407154419914684
612040,61,2040,9,30,47,0.963218343417458,0.40347431671065775
612040,61,2040,9,40,46,0.24436976871422897,0.005194131759597011
612040,61,2040,9,40,47,0.755630231285771,0.016061082364991108
612041,61,2041,1,1,46,0,0
612041,61,2041,1,1,47,1,0
612041,61,2041,2,1,46,0.09330174274518678,0.05182613019161094
612041,61,2041,2,1,47,0.9066982572548131,0.5036418457191019
612041,61,2041,2,1,49,0,0
612041,61,2041,3,1,47,1,0.004532595620714473
612041,61,2041,9,30,46,0.03722328794335718,0.015585335594731388
612041,61,2041,9,30,47,0.9627767120566427,0.4031131850315941
612041,61,2041,9,40,46,0.24666559130860974,0.005254201028318138
612041,61,2041,9,40,47,0.7533344086913903,0.016046706813929185
612042,61,2042,1,1,46,0,0
612042,61,2042,1,1,47,1,0
612042,61,2042,2,1,46,0.09439633450286028,0.052424325821094506
612042,61,2042,2,1,47,0.9056036654971398,0.5029396731857315
612042,61,2042,2,1,49,0,0
612042,61,2042,3,1,47,1,0.004775146801570376
612042,61,2042,9,30,46,0.03766955009234138,0.015765227081947077
612042,61,2042,9,30,47,0.9623304499076587,0.40274858694824267
612042,61,2042,9,40,46,0.24897348041436215,0.0053148468855323955
612042,61,2042,9,40,47,0.7510265195856378,0.016032193275881543
612043,61,2043,1,1,46,0,0
612043,61,2043,1,1,47,1,0
612043,61,2043,2,1,46,0.09547741609182044,0.0530126656146574
612043,61,2043,2,1,47,0.9045225839081795,0.5022250836314599
612043,61,2043,2,1,49,0,0
612043,61,2043,3,1,47,1,0.0050376876976313155
612043,61,2043,9,30,46,0.038108844043882165,0.015942154687626137
612043,61,2043,9,30,47,0.9618911559561177,0.4023899959614152
612043,61,2043,9,40,46,0.2512336356869963,0.005374493545178981
612043,61,2043,9,40,47,0.7487663643130038,0.016017918862031036
612044,61,2044,1,1,46,0,0
612044,61,2044,1,1,47,1,0
612044,61,2044,2,1,46,0.09661826373047099,0.05363365573819424
612044,61,2044,2,1,47,0.903381736269529,0.5014752198240099
612044,61,2044,2,1,49,0,0
612044,61,2044,3,1,47,1,0.005310416089156472
612044,61,2044,9,30,46,0.03857293099150216,0.016128901015020302
612044,61,2044,9,30,47,0.9614270690084978,0.4020115047159725
612044,61,2044,9,40,46,0.25360884289062935,0.005437450338086331
612044,61,2044,9,40,47,0.7463911571093708,0.016002852279560453
612045,61,2045,1,1,46,0,0
612045,61,2045,1,1,47,1,0
612045,61,2045,2,1,46,0.09775621260902656,0.05425249404447435
612045,61,2045,2,1,47,0.9022437873909733,0.500724960549187
612045,61,2045,2,1,49,0,0
612045,61,2045,3,1,47,1,0.005585193288716097
612045,61,2045,9,30,46,0.0390358334259296,0.01631500024038388
612045,61,2045,9,30,47,0.9609641665740704,0.40163432499540364
612045,61,2045,9,40,46,0.25596528742192187,0.005500188976938938
612045,61,2045,9,40,47,0.7440347125780781,0.01598783790489629
612046,61,2046,1,1,46,0,0
612046,61,2046,1,1,47,1,0
612046,61,2046,2,1,46,0.09896392635674872,0.0549103806848722
612046,61,2046,2,1,47,0.9010360736432512,0.4999421065429413
612046,61,2046,2,1,49,0,0
612046,61,2046,3,1,47,1,0.005862562579665542
612046,61,2046,9,30,46,0.039528409127246936,0.0165128422177027
612046,61,2046,9,30,47,0.960471590872753,0.40123334545571915
612046,61,2046,9,40,46,0.2584589705264887,0.005566886387100863
612046,61,2046,9,40,47,0.7415410294735113,0.015971876131998197
612047,61,2047,1,1,46,0,0
612047,61,2047,1,1,47,1,0
612047,61,2047,2,1,46,0.10015073385883332,0.055554404952976595
612047,61,2047,2,1,47,0.8998492661411667,0.49915351192842017
612047,61,2047,2,1,49,0,0
612047,61,2047,3,1,47,1,0.006156323580283695
612047,61,2047,9,30,46,0.0400110699699083,0.016706515453818307
612047,61,2047,9,30,47,0.9599889300300918,0.400840814982059
612047,61,2047,9,40,46,0.26088875596545896,0.005632178411784651
612047,61,2047,9,40,47,0.7391112440345411,0.015956250690657536
612048,61,2048,1,1,46,0,0
612048,61,2048,1,1,47,1,0
612048,61,2048,2,1,46,0.10137843743460914,0.05622083769057515
612048,61,2048,2,1,47,0.8986215625653909,0.4983432206363109
612048,61,2048,2,1,49,0,0
612048,61,2048,3,1,47,1,0.006454563795591507
612048,61,2048,9,30,46,0.040511008977083214,0.01690692744345342
612048,61,2048,9,30,47,0.9594889910229168,0.40043462662688695
612048,61,2048,9,40,46,0.26339134215103555,0.005699742236485612
612048,61,2048,9,40,47,0.7366086578489643,0.015940081570696436
612049,61,2049,1,1,46,0,0
612049,61,2049,1,1,47,1,0
612049,61,2049,2,1,46,0.10257877425965752,0.056870981210333765
612049,61,2049,2,1,47,0.8974212257403424,0.4975417773821634
612049,61,2049,2,1,49,0,0
612049,61,2049,3,1,47,1,0.006756471731940093
612049,61,2049,9,30,46,0.040999203578420636,0.017102440882383076
612049,61,2049,9,30,47,0.9590007964215794,0.40003836649136576
612049,61,2049,9,40,46,0.26582133056279833,0.005765654638925088
612049,61,2049,9,40,47,0.7341786694372017,0.01592430766288874
612050,61,2050,1,1,46,0,0
612050,61,2050,1,1,47,1,0
612050,61,2050,2,1,46,0.10382869609496258,0.05754812153357874
612050,61,2050,2,1,47,0.8961713039050375,0.4967121523404643
612050,61,2050,2,1,49,0,0
612050,61,2050,3,1,47,1,0.007065818563849193
612050,61,2050,9,30,46,0.04150816996040959,0.01730607289471893
612050,61,2050,9,30,47,0.9584918300395905,0.3996256519012773
612050,61,2050,9,40,46,0.2683403076618083,0.0058343040126976504
612050,61,2050,9,40,47,0.7316596923381917,0.015907878753413943
612051,61,2051,1,1,46,0,0
612051,61,2051,1,1,47,1,0
612051,61,2051,2,1,46,0.10509199317562883,0.05823096958905936
612051,61,2051,2,1,47,0.8949080068243712,0.49586423623451154
612051,61,2051,2,1,49,0,0
612051,61,2051,3,1,47,1,0.0073890709455068145
612051,61,2051,9,30,46,0.04202194371361984,0.017511421356306324
612051,61,2051,9,30,47,0.9579780562863801,0.39920945846893247
612051,61,2051,9,40,46,0.2708682936583161,0.005903532043847699
612051,61,2051,9,40,47,0.7291317063416839,0.015891311361835827
612052,61,2052,1,1,46,0,0
612052,61,2052,1,1,47,1,0
612052,61,2052,2,1,46,0.10636877307257274,0.058919465829435774
612052,61,2052,2,1,47,0.8936312269274272,0.4949974792239447
612052,61,2052,2,1,49,0,0
612052,61,2052,3,1,47,1,0.007726824470247232
612052,61,2052,9,30,46,0.04254049378892945,0.017718468359860413
612052,61,2052,9,30,47,0.9574595062110706,0.3987898224882207
612052,61,2052,9,40,46,0.27340485176244556,0.005973332695387846
612052,61,2052,9,40,47,0.7265951482375544,0.015874606932903466
612053,61,2053,1,1,46,0,0
612053,61,2053,1,1,47,1,0
612053,61,2053,2,1,46,0.10765914233054097,0.059613543083532
612053,61,2053,2,1,47,0.892340857669459,0.49411131291154226
612053,61,2053,2,1,49,0,0
612053,61,2053,3,1,47,1,0.008079699146011152
612053,61,2053,9,30,46,0.04306378335208368,0.017927193705429632
612053,61,2053,9,30,47,0.9569362166479164,0.3983667848997318
612053,61,2053,9,40,46,0.2759495226206844,0.006043699157416202
612053,61,2053,9,40,47,0.7240504773793156,0.015857767096336916
612054,61,2054,1,1,46,0,0
612054,61,2054,1,1,47,1,0
612054,61,2054,2,1,46,0.10896320650698399,0.06031312622860983
612054,61,2054,2,1,47,0.891036793493016,0.49320514991301656
612054,61,2054,2,1,49,0,0
612054,61,2054,3,1,47,1,0.008448340077358623
612054,61,2054,9,30,46,0.04359176950287457,0.018137574801840736
612054,61,2054,9,30,47,0.9564082304971254,0.39794039149050464
612054,61,2054,9,40,46,0.2785018238458272,0.006114623813891073
612054,61,2054,9,40,47,0.7214981761541728,0.015840793674778593
612055,61,2055,1,1,46,0,0
612055,61,2055,1,1,47,1,0
612055,61,2055,2,1,46,0.11028107020393997,0.06101813184307469
612055,61,2055,2,1,47,0.88971892979606,0.4922783834177531
612055,61,2055,2,1,49,0,0
612055,61,2055,3,1,47,1,0.008833418171571041
612055,61,2055,9,30,46,0.04412440297714982,0.018349586562259292
612055,61,2055,9,30,47,0.9558755970228502,0.39751069310570075
612055,61,2055,9,40,46,0.28106124950817585,0.006186098207421828
612055,61,2055,9,40,47,0.7189387504918242,0.015823688692219347
612056,61,2056,1,1,46,0,0
612056,61,2056,1,1,47,1,0
612056,61,2056,2,1,46,0.1116128370925621,0.06172846783924712
612056,61,2056,2,1,47,0.8883871629074379,0.4913303867444315
612056,61,2056,2,1,49,0,0
612056,61,2056,3,1,47,1,0.009235630865189684
612056,61,2056,9,30,46,0.04466162783122845,0.018563201293755435
612056,61,2056,9,30,47,0.9553383721687715,0.3970777458724294
612056,61,2056,9,40,46,0.2836272695882635,0.006258113002038786
612056,61,2056,9,40,47,0.7163727304117365,0.015806454382908272
612057,61,2057,1,1,46,0,0
612057,61,2057,1,1,47,1,0
612057,61,2057,2,1,46,0.11295860993479863,0.06244403307892276
612057,61,2057,2,1,47,0.8870413900652013,0.4903605128956282
612057,61,2057,2,1,49,0,0
612057,61,2057,3,1,47,1,0.009655702864795099
612057,61,2057,9,30,46,0.04520338111063865,0.01877838858169372
612057,61,2057,9,30,47,0.9547966188893613,0.396641611434062
612057,61,2057,9,40,46,0.28619932940241566,0.006330657944218186
612057,61,2057,9,40,47,0.7138006705975843,0.015789093200680032
612058,61,2058,1,1,46,0,0
612058,61,2058,1,1,47,1,0
612058,61,2058,2,1,46,0.11431849059388012,0.06316471696635469
612058,61,2058,2,1,47,0.8856815094061198,0.48936809411448123
612058,61,2058,2,1,49,0,0
612058,61,2058,3,1,47,1,0.010094386903074062
612058,61,2058,9,30,46,0.04574959249897691,0.01899511516733334
612058,61,2058,9,30,47,0.9542504075010232,0.39620235719830854
612058,61,2058,9,40,46,0.28877684898311134,0.0064037218216182025
612058,61,2058,9,40,47,0.7112231510168887,0.01577160782883004
612059,61,2059,1,1,46,0,0
612059,61,2059,1,1,47,1,0
612059,61,2059,2,1,46,0.11569258004341987,0.06389039902476928
612059,61,2059,2,1,47,0.8843074199565801,0.48835244144772233
612059,61,2059,2,1,49,0,0
612059,61,2059,3,1,47,1,0.010552464501168488
612059,61,2059,9,30,46,0.0463001839513676,0.019213344820476486
612059,61,2059,9,30,47,0.9536998160486324,0.39576005659532865
612059,61,2059,9,40,46,0.2913592224375196,0.006477292420145568
612059,61,2059,9,40,47,0.7086407775624805,0.015754001190389062
612060,61,2060,1,1,46,0,0
612060,61,2060,1,1,47,1,0
612060,61,2060,2,1,46,0.11708097837044365,0.06462094845343519
612060,61,2060,2,1,47,0.8829190216295564,0.48731284431839167
612060,61,2060,2,1,49,0,0
612060,61,2060,3,1,47,1,0.011030746736286477
612060,61,2060,9,30,46,0.04685506931013398,0.019433038206268592
612060,61,2060,9,30,47,0.953144930689866,0.3953147893476978
612060,61,2060,9,40,46,0.29394581727448055,0.006551356479050644
612060,61,2060,9,40,47,0.7060541827255195,0.015736276458869755
621950,62,1950,2,1,46,0,0
621950,62,1950,2,1,47,1,1
621950,62,1950,2,1,49,0,0
621950,62,1950,3,1,47,1,0
621950,62,1950,9,30,46,0,0
621950,62,1950,9,30,47,1,0
621950,62,1950,9,40,46,0,0
621950,62,1950,9,40,47,1,0
621951,62,1951,2,1,46,0,0
621951,62,1951,2,1,47,1,1
621951,62,1951,2,1,49,0,0
621951,62,1951,3,1,47,1,0
621951,62,1951,9,30,46,0,0
621951,62,1951,9,30,47,1,0
621951,62,1951,9,40,46,0,0
621951,62,1951,9,40,47,1,0
621952,62,1952,2,1,46,0,0
621952,62,1952,2,1,47,1,1
621952,62,1952,2,1,49,0,0
621952,62,1952,3,1,47,1,0
621952,62,1952,9,30,46,0,0
621952,62,1952,9,30,47,1,0
621952,62,1952,9,40,46,0,0
621952,62,1952,9,40,47,1,0
621953,62,1953,2,1,46,0,0
621953,62,1953,2,1,47,1,1
621953,62,1953,2,1,49,0,0
621953,62,1953,3,1,47,1,0
621953,62,1953,9,30,46,0,0
621953,62,1953,9,30,47,1,0
621953,62,1953,9,40,46,0,0
621953,62,1953,9,40,47,1,0
621954,62,1954,2,1,46,0,0
621954,62,1954,2,1,47,1,1
621954,62,1954,2,1,49,0,0
621954,62,1954,3,1,47,1,0
621954,62,1954,9,30,46,0,0
621954,62,1954,9,30,47,1,0
621954,62,1954,9,40,46,0,0
621954,62,1954,9,40,47,1,0
621955,62,1955,2,1,46,0,0
621955,62,1955,2,1,47,1,1
621955,62,1955,2,1,49,0,0
621955,62,1955,3,1,47,1,0
621955,62,1955,9,30,46,0,0
621955,62,1955,9,30,47,1,0
621955,62,1955,9,40,46,0,0
621955,62,1955,9,40,47,1,0
621956,62,1956,2,1,46,0,0
621956,62,1956,2,1,47,1,1
621956,62,1956,2,1,49,0,0
621956,62,1956,3,1,47,1,0
621956,62,1956,9,30,46,0,0
621956,62,1956,9,30,47,1,0
621956,62,1956,9,40,46,0,0
621956,62,1956,9,40,47,1,0
621957,62,1957,2,1,46,0,0
621957,62,1957,2,1,47,1,1
621957,62,1957,2,1,49,0,0
621957,62,1957,3,1,47,1,0
621957,62,1957,9,30,46,0,0
621957,62,1957,9,30,47,1,0
621957,62,1957,9,40,46,0,0
621957,62,1957,9,40,47,1,0
621958,62,1958,2,1,46,0,0
621958,62,1958,2,1,47,1,1
621958,62,1958,2,1,49,0,0
621958,62,1958,3,1,47,1,0
621958,62,1958,9,30,46,0,0
621958,62,1958,9,30,47,1,0
621958,62,1958,9,40,46,0,0
621958,62,1958,9,40,47,1,0
621959,62,1959,2,1,46,0,0
621959,62,1959,2,1,47,1,1
621959,62,1959,2,1,49,0,0
621959,62,1959,3,1,47,1,0
621959,62,1959,9,30,46,0,0
621959,62,1959,9,30,47,1,0
621959,62,1959,9,40,46,0,0
621959,62,1959,9,40,47,1,0
621960,62,1960,2,1,46,0,0
621960,62,1960,2,1,47,1,1
621960,62,1960,2,1,49,0,0
621960,62,1960,3,1,47,1,0
621960,62,1960,9,30,46,0,0
621960,62,1960,9,30,47,1,0
621960,62,1960,9,40,46,0,0
621960,62,1960,9,40,47,1,0
621961,62,1961,2,1,46,0,0
621961,62,1961,2,1,47,1,1
621961,62,1961,2,1,49,0,0
621961,62,1961,3,1,47,1,0
621961,62,1961,9,30,46,0,0
621961,62,1961,9,30,47,1,0
621961,62,1961,9,40,46,0,0
621961,62,1961,9,40,47,1,0
621962,62,1962,2,1,46,0,0
621962,62,1962,2,1,47,1,1
621962,62,1962,2,1,49,0,0
621962,62,1962,3,1,47,1,0
621962,62,1962,9,30,46,0,0
621962,62,1962,9,30,47,1,0
621962,62,1962,9,40,46,0,0
621962,62,1962,9,40,47,1,0
621963,62,1963,2,1,46,0,0
621963,62,1963,2,1,47,1,1
621963,62,1963,2,1,49,0,0
621963,62,1963,3,1,47,1,0
621963,62,1963,9,30,46,0,0
621963,62,1963,9,30,47,1,0
621963,62,1963,9,40,46,0,0
621963,62,1963,9,40,47,1,0
621964,62,1964,2,1,46,0,0
621964,62,1964,2,1,47,1,1
621964,62,1964,2,1,49,0,0
621964,62,1964,3,1,47,1,0
621964,62,1964,9,30,46,0,0
621964,62,1964,9,30,47,1,0
621964,62,1964,9,40,46,0,0
621964,62,1964,9,40,47,1,0
621965,62,1965,2,1,46,0,0
621965,62,1965,2,1,47,1,1
621965,62,1965,2,1,49,0,0
621965,62,1965,3,1,47,1,0
621965,62,1965,9,30,46,0,0
621965,62,1965,9,30,47,1,0
621965,62,1965,9,40,46,0,0
621965,62,1965,9,40,47,1,0
621966,62,1966,2,1,46,0,0
621966,62,1966,2,1,47,1,1
